lat,lon,LST,NDVI,NDBI,NDWI,UHI_index,heat_zone,pop_density,dist_water,elevation,imperv_fraction,heat_stress_index,land_use,gi_z_score,is_hotspot,is_coldspot,hotspot_score,cluster_id
28.741358143133194,76.89446790969097,32.71,0.4695,-0.0639,-0.1824,-1.9713,Very Low,10198,34.662,201.6,0.3291,0.2929,Green Space,-8.164,False,True,0.2635,-1
28.715095384671766,77.0567835936352,44.69,0.3544,-0.1275,-0.3556,0.866,High,20029,16.565,191.3,0.4698,0.5366,Residential,6.261,True,False,0.5343,70
28.616623480804787,77.17251041968035,40.4,0.3886,-0.1465,-0.0259,-0.1488,Moderate,22638,5.92,200.5,0.3793,0.4399,Residential,0.281,False,False,0.4397,-1
28.703574192651576,77.09407810025354,40.7,0.3668,-0.0665,-0.1354,-0.0786,Moderate,28488,12.24,199.2,0.4559,0.5079,Green Space,9.595,True,False,0.4976,71
28.47655667444521,76.9245730291133,39.34,0.4338,-0.1852,-0.2286,-0.4015,Moderate,890,35.0,205.7,0.3956,0.3552,Residential,-5.798,False,True,0.3466,-1
28.72319758755294,77.02515636791374,44.63,0.3293,-0.1025,-0.2592,0.8529,High,10770,20.175,195.4,0.4036,0.5147,Transportation,2.459,True,False,0.5045,69
28.52989313369369,77.06591045395723,41.44,0.4306,-0.1606,-0.1248,0.0961,Moderate,7633,20.816,207.9,0.4032,0.4163,Residential,-2.719,False,True,0.4071,-1
28.5309612688047,77.1811261554628,40.28,0.4918,-0.0026,-0.1699,-0.1771,Moderate,16506,14.872,198.4,0.4228,0.4713,Residential,-3.802,False,True,0.4318,-1
28.477846368773015,77.29939082449413,44.27,0.3653,-0.0724,-0.3523,0.7674,High,21786,23.582,204.6,0.4478,0.5482,Commercial,3.914,True,False,0.5354,3
28.559541024817356,77.12069151141979,41.92,0.4277,-0.1524,-0.052,0.2105,Moderate,13898,14.359,205.8,0.3993,0.441,Residential,-3.826,False,True,0.4339,-1
28.559000508949435,77.18494774533985,37.03,0.6011,-0.1405,-0.229,-0.949,Low,11914,11.731,197.3,0.2317,0.2968,Residential,-3.686,False,True,0.2723,-1
28.618005925617087,76.8793667089741,40.99,0.3518,-0.1281,-0.2985,-0.0104,Moderate,14036,35.0,206.8,0.3685,0.4411,Residential,-5.929,False,True,0.4358,-1
28.491401362239845,77.32677818496727,45.2,0.5316,-0.0715,-0.0555,0.9887,High,10931,23.97,198.5,0.5553,0.5351,Residential,2.59,True,False,0.5024,9
28.492643617356208,77.00075643208132,40.89,0.4183,-0.1698,-0.0839,-0.0338,Moderate,20504,28.919,207.7,0.3528,0.4239,Transportation,-4.554,False,True,0.4246,-1
28.660034514398347,77.02068879234083,43.0,0.4391,-0.1238,-0.2118,0.4655,Moderate,26539,19.575,196.9,0.4197,0.5003,Residential,2.534,True,False,0.4939,44
28.461861154241827,76.95364981812718,40.07,0.5656,-0.24,-0.2925,-0.2276,Moderate,5194,35.0,206.1,0.3569,0.3263,Transportation,-5.501,False,True,0.3198,-1
28.73067056383464,76.88318173660043,39.16,0.6053,-0.2874,-0.2617,-0.4424,Moderate,3454,35.0,201.2,0.3432,0.2801,Commercial,-7.557,False,True,0.2783,-1
28.853094620414044,77.24292386297235,40.28,0.5127,-0.1571,-0.2155,-0.1773,Moderate,7001,21.6,192.3,0.3146,0.3652,Commercial,-3.927,False,True,0.3481,-1
28.6048618983989,76.96264994167015,35.28,0.4118,-0.1641,-0.0694,-1.3637,Low,3005,26.828,204.4,0.4051,0.3064,Green Space,-3.677,False,True,0.2969,-1
28.832530550312324,76.9841707450261,40.09,0.4081,-0.1083,-0.0629,-0.2238,Moderate,7738,30.134,193.6,0.386,0.4142,Residential,-5.008,False,True,0.397,-1
28.447191963740412,76.9327161010692,40.59,0.4291,-0.2135,-0.165,-0.1041,Moderate,4255,35.0,205.0,0.2811,0.3494,Transportation,-4.565,False,True,0.3484,-1
28.420619661140307,77.33719149295243,37.95,0.5579,-0.1712,-0.121,-0.7311,Low,5765,31.177,204.7,0.3045,0.3089,Green Space,0.374,False,False,0.2903,-1
28.74625706120664,77.23832774661238,38.32,0.394,-0.0621,-0.1488,-0.6415,Low,12432,10.218,193.5,0.4017,0.4188,Green Space,4.479,True,False,0.3964,87
28.765290355031116,77.31424882149015,42.85,0.4951,-0.1846,-0.2482,0.4312,Moderate,10182,17.199,191.6,0.2998,0.404,Industrial,1.379,False,False,0.3954,-1
28.80466795566356,77.27947891719728,43.72,0.3621,-0.0754,-0.3066,0.6371,High,10993,18.1,189.7,0.4199,0.5086,Commercial,-1.074,False,False,0.4906,-1
28.42727248563199,77.30221136776808,40.96,0.39,-0.1647,-0.1502,-0.0158,Moderate,7660,28.755,200.4,0.3395,0.4003,Commercial,0.342,False,False,0.3951,-1
28.772915386379278,77.08430736644308,44.45,0.408,0.0164,-0.089,0.8096,High,17354,17.396,192.7,0.4672,0.5721,Residential,8.969,True,False,0.5365,92
28.580738591742357,76.92697613305212,39.75,0.4445,-0.1204,-0.2255,-0.3036,Moderate,1128,31.365,206.9,0.3833,0.3828,Residential,-4.821,False,True,0.3611,-1
28.545602063687454,77.00670897052235,36.68,0.4245,-0.1085,-0.0713,-1.0304,Low,18747,24.877,201.9,0.351,0.3725,Green Space,-0.586,False,False,0.36,-1
28.483051482244782,76.98915027366067,40.99,0.3932,-0.1542,-0.2141,-0.011,Moderate,5327,30.589,201.2,0.3043,0.3915,Industrial,-4.696,False,True,0.3829,-1
28.878087562449213,77.20573825717669,38.85,0.4738,-0.1915,-0.1701,-0.5177,Low,13056,23.784,191.6,0.3203,0.3494,Residential,-3.147,False,True,0.3456,-1
28.430558522873053,76.85309307001675,32.23,0.6085,-0.2927,-0.1999,-2.0854,Very Low,6068,35.0,203.3,0.3581,0.1721,Green Space,-4.336,False,True,0.1725,-1
28.79696384701184,76.91244152960817,38.6,0.4224,-0.1605,-0.0685,-0.5752,Low,10415,34.864,195.4,0.333,0.3624,Residential,-8.137,False,True,0.3553,-1
28.70695732903545,77.18827141132998,37.98,0.4686,0.0204,0.0315,-0.7235,Low,20393,4.866,202.3,0.5029,0.4712,Water Body,2.757,True,False,0.4316,74
28.752838613245697,76.90295560043823,31.57,0.2661,-0.3389,-0.185,-2.2426,Very Low,6992,34.096,195.7,0.363,0.2026,Green Space,-8.106,False,True,0.2405,-1
28.74162421756246,76.8646288438929,33.83,0.423,-0.1509,-0.173,-1.7059,Very Low,12191,35.0,200.3,0.3389,0.2924,Green Space,-7.972,False,True,0.2845,-1
28.812048552835126,76.89569973395172,42.1,0.3484,-0.2648,-0.2869,0.2537,Moderate,15914,35.0,207.5,0.3142,0.4009,Industrial,-8.977,False,True,0.4228,-1
28.488220193530932,77.19224381805198,42.96,0.5575,-0.1679,-0.3748,0.4571,Moderate,29395,19.519,203.3,0.3169,0.4483,Industrial,-1.875,False,False,0.4422,-1
28.400395816080646,76.9110558822964,36.8,0.5671,-0.2048,-0.2278,-1.0024,Low,2075,35.0,206.7,0.3404,0.2751,Residential,-2.976,False,True,0.26,-1
28.687293674740765,76.91461522417961,38.39,0.4255,-0.1586,-0.197,-0.6248,Low,7871,31.451,193.6,0.3146,0.3496,Transportation,-5.823,False,True,0.3405,-1
28.5698521468752,76.95745310034714,42.9,0.492,-0.156,-0.1314,0.443,Moderate,1869,28.57,204.5,0.3224,0.4024,Industrial,-1.907,False,False,0.384,-1
28.459417918936225,77.22296445914023,44.37,0.5108,-0.0365,-0.1918,0.7916,High,9400,22.891,199.5,0.4581,0.5143,Commercial,-0.951,False,False,0.4758,-1
28.489346601970034,76.94217998525299,39.09,0.5709,-0.1085,-0.222,-0.4611,Moderate,4343,34.291,208.3,0.3907,0.3644,Residential,-4.888,False,True,0.332,-1
28.559239669980425,76.85804145232935,37.38,0.4696,-0.2107,-0.4452,-0.8645,Low,11357,35.0,202.9,0.2762,0.3056,Residential,-5.654,False,True,0.3047,-1
28.433712018025616,77.30199031134373,36.26,0.293,-0.0776,-0.1317,-1.1305,Low,9062,28.093,203.2,0.405,0.3885,Green Space,0.424,False,False,0.3755,-1
28.427318337021656,77.28692239638836,42.91,0.4087,-0.1846,-0.1601,0.4462,Moderate,14811,28.104,208.2,0.382,0.4467,Industrial,0.708,False,False,0.4477,-1
28.839692602319573,76.9342576904572,42.02,0.5368,-0.2083,-0.1066,0.2346,Moderate,6140,35.0,200.1,0.416,0.3898,Industrial,-7.592,False,True,0.3801,-1
28.54980931968977,76.97532472078446,39.22,0.6211,-0.2368,-0.1766,-0.4299,Moderate,3646,27.679,198.8,0.3445,0.2983,Residential,-0.764,False,False,0.2858,-1
28.87147073478732,76.93616436143625,37.61,0.5043,-0.1401,-0.0767,-0.8111,Low,4789,35.0,197.0,0.305,0.3219,Transportation,-5.535,False,True,0.3012,-1
28.86289616399859,77.20696261487048,42.18,0.4127,-0.1637,-0.2261,0.2712,Moderate,16969,22.105,196.6,0.4079,0.452,Commercial,-3.017,False,True,0.4501,-1
28.468434215517014,76.96750453093651,44.74,0.6159,-0.2714,-0.1834,0.8775,High,3660,33.469,200.1,0.4453,0.3982,Industrial,-5.454,False,True,0.3928,-1
28.74316366539017,77.31503937626303,45.93,0.4283,-0.0493,-0.144,1.1613,High,9988,15.776,200.9,0.4728,0.5531,Transportation,3.202,True,False,0.5241,89
28.68838634678099,77.26209692243562,46.6,0.3117,-0.1002,-0.0327,1.3205,High,32743,7.716,196.8,0.468,0.6136,Commercial,9.629,True,False,0.6165,64
28.731510595090473,77.14008457506053,47.83,0.3668,-0.0651,-0.0875,1.6115,Extreme,20942,9.801,199.3,0.4637,0.611,Transportation,12.778,True,False,0.5962,83
28.446171680006948,76.844558494604,39.55,0.5399,-0.1781,-0.137,-0.352,Moderate,6154,35.0,207.2,0.3433,0.3447,Residential,-3.825,False,True,0.3291,-1
28.490508837744585,77.29067139727249,48.43,0.395,-0.0976,-0.1522,1.7526,Extreme,13749,21.885,201.0,0.448,0.5845,Industrial,4.648,True,False,0.5696,7
28.436786557496422,77.2111584397316,39.25,0.5488,-0.044,-0.1957,-0.422,Moderate,9275,25.27,199.8,0.3571,0.3992,Commercial,-1.687,False,False,0.359,-1
28.689984418504192,77.24183277223591,44.55,0.2924,0.0063,0.038,0.8346,High,18627,5.752,202.7,0.4682,0.592,Residential,6.829,True,False,0.5684,64
28.873563716407563,76.87663085433172,37.67,0.4134,-0.1809,-0.3307,-0.7969,Low,5797,35.0,204.6,0.266,0.3163,Commercial,-9.078,False,True,0.3114,-1
28.72255257807581,77.20136568681146,36.32,0.3954,-0.1237,-0.1214,-1.1171,Low,15211,6.517,204.9,0.4279,0.3737,Green Space,4.74,True,False,0.3646,74
28.741165536810524,77.25034063154831,41.71,0.422,-0.0686,0.0112,0.1603,Moderate,13540,10.413,188.1,0.3891,0.4674,Residential,4.459,True,False,0.4447,87
28.872600819940775,77.3278840316401,40.39,0.5279,-0.1944,-0.2395,-0.153,Moderate,13247,27.335,192.0,0.303,0.3617,Industrial,-7.523,False,True,0.3541,-1
28.72544554600246,77.13603994111904,41.06,0.4102,0.0079,-0.1296,0.0079,Moderate,24648,9.608,199.0,0.5367,0.5435,Water Body,12.412,True,False,0.5133,83
28.419287154861664,77.09910134451962,40.78,0.6461,-0.1389,-0.0544,-0.0608,Moderate,4887,29.256,202.6,0.3931,0.3701,Commercial,-7.549,False,True,0.3377,-1
28.816162688411165,77.05695236289077,45.12,0.3652,-0.093,-0.1885,0.9696,High,16417,22.955,197.7,0.4468,0.5423,Commercial,3.864,True,False,0.5304,109
28.575045579381822,77.19765671729196,36.81,0.4184,-0.0773,-0.201,-0.9994,Low,24558,9.874,194.3,0.4829,0.4281,Green Space,-0.56,False,False,0.4134,-1
28.402094538327063,77.30961886540445,40.49,0.4079,-0.1733,-0.0717,-0.129,Moderate,5810,31.645,208.6,0.2904,0.3718,Residential,0.392,False,False,0.3658,-1
28.643472405229193,77.14587507484518,43.06,0.5192,-0.1298,-0.0799,0.4817,Moderate,36040,6.115,193.0,0.4376,0.511,Commercial,3.649,True,False,0.5044,49
28.849767200420604,76.95591465716926,31.6,0.5681,-0.2423,-0.1996,-2.2349,Very Low,22890,33.783,197.8,0.2868,0.21,Water Body,-6.856,False,True,0.2136,-1
28.523518729853592,76.84896271465769,40.49,0.4393,-0.2136,-0.3582,-0.1277,Moderate,23737,35.0,209.8,0.3561,0.4051,Transportation,-4.887,False,True,0.4142,-1
28.635926323065362,77.15574769031643,43.24,0.5665,-0.2453,-0.0478,0.5228,High,24698,5.539,196.8,0.4254,0.4343,Residential,2.827,True,False,0.4396,49
28.483412906135545,77.28094492288972,42.99,0.3754,-0.085,-0.1151,0.4651,Moderate,14024,22.105,206.6,0.4177,0.4971,Residential,4.839,True,False,0.4815,2
28.42769248239989,76.87364739156244,37.94,0.5629,-0.1508,-0.2188,-0.7335,Low,5297,35.0,201.3,0.2882,0.3113,Residential,-3.793,False,True,0.2881,-1
28.438661574422294,77.04276131657029,41.82,0.5877,-0.1253,-0.2948,0.1856,Moderate,4662,30.311,205.7,0.275,0.3768,Industrial,-6.649,False,True,0.3464,-1
28.74896523486145,77.31942393230125,42.41,0.3374,-0.1801,-0.2112,0.3255,Moderate,20981,16.541,187.2,0.3232,0.4531,Residential,1.602,False,False,0.4627,-1
28.81475574595623,77.09585526788698,47.79,0.4226,-0.0331,-0.23,1.6024,Extreme,21698,20.151,192.5,0.4703,0.6165,Commercial,9.197,True,False,0.5914,103
28.468783442841193,76.95253569719219,38.33,0.2949,-0.1847,-0.2026,-0.6397,Low,4114,34.726,204.4,0.3424,0.3575,Residential,-5.71,False,True,0.3619,-1
28.538392912549025,77.02036477000212,41.88,0.5167,-0.1113,-0.2244,0.2017,Moderate,31977,24.058,201.4,0.4,0.4819,Commercial,-1.158,False,False,0.4698,-1
28.493614144469515,77.04815117875935,40.35,0.3953,-0.2042,-0.0284,-0.1614,Moderate,4757,25.113,209.4,0.407,0.3819,Transportation,-6.226,False,True,0.3823,-1
28.412890772924683,76.89981765235257,38.64,0.5214,-0.1982,-0.1528,-0.566,Low,2580,35.0,203.9,0.3798,0.3248,Residential,-3.464,False,True,0.3125,-1
28.66564705754575,77.17700404436269,41.14,0.502,-0.2252,-0.0338,0.0257,Moderate,16061,2.227,191.9,0.4314,0.3998,Residential,2.612,True,False,0.4018,62
28.73596264166607,77.14200380783716,49.17,0.4232,-0.0508,-0.1216,1.9275,Extreme,34464,10.053,195.2,0.4864,0.6641,Residential,13.417,True,False,0.6496,83
28.710981190824832,77.17033866771145,43.62,0.4923,-0.116,-0.054,0.6126,High,21002,5.996,197.5,0.4632,0.5016,Transportation,5.996,True,False,0.4863,73
28.586265702705077,77.1515037000269,44.05,0.4348,-0.1077,-0.0199,0.7146,High,15730,9.998,202.5,0.4291,0.5023,Commercial,-2.298,False,True,0.4872,-1
28.666404918051153,76.84850275482705,37.24,0.4732,-0.2948,-0.194,-0.8974,Low,6836,35.0,207.7,0.2583,0.2569,Residential,-5.885,False,True,0.2692,-1
28.445167667185387,76.92897605327883,43.63,0.4572,-0.1841,-0.1965,0.6148,High,651,35.0,198.8,0.4169,0.4264,Industrial,-4.495,False,True,0.4157,-1
28.474065784986887,76.92444172099239,33.97,0.3993,-0.1657,-0.0122,-1.6732,Very Low,1784,35.0,213.5,0.3082,0.2633,Green Space,-5.593,False,True,0.2543,-1
28.847261417385432,76.88995525801198,32.45,0.4824,-0.1214,-0.2761,-2.0339,Very Low,4988,35.0,194.6,0.2738,0.2414,Green Space,-9.735,False,True,0.219,-1
28.76552371895355,77.21509264433112,46.54,0.4042,-0.1559,-0.0702,1.3043,High,17214,11.447,193.9,0.4905,0.5462,Industrial,4.356,True,False,0.5437,97
28.842914765996078,76.90126997938404,38.33,0.4305,-0.1577,-0.1742,-0.6393,Low,3312,35.0,197.9,0.3472,0.3448,Residential,-7.995,False,True,0.3326,-1
28.840006536559695,77.18077897745967,42.66,0.3206,-0.1624,-0.2191,0.3853,Moderate,11007,19.62,185.0,0.3493,0.45,Transportation,1.673,False,False,0.452,-1
28.711708456211714,76.93097905792338,33.14,0.3988,-0.2123,-0.2377,-1.8695,Very Low,5496,29.999,198.9,0.3087,0.2404,Green Space,-6.475,False,True,0.2423,-1
28.845554551093837,76.90033819090644,39.45,0.2507,-0.2151,-0.0577,-0.3758,Moderate,22760,35.0,201.7,0.404,0.426,Residential,-8.293,False,True,0.4504,-1
28.60001796947958,76.9228903247942,42.85,0.4509,-0.2258,-0.1377,0.4308,Moderate,1328,31.244,206.1,0.3006,0.3759,Industrial,-4.572,False,True,0.3739,-1
28.40173579749677,77.09928576283438,37.69,0.5193,-0.2211,-0.1254,-0.792,Low,1191,31.066,203.9,0.3184,0.2848,Residential,-5.469,False,True,0.2762,-1
28.430034135606157,77.16919608002745,39.12,0.3072,-0.1385,-0.0985,-0.4538,Moderate,35857,26.153,205.0,0.3171,0.4515,Commercial,-3.833,False,True,0.4639,-1
28.45255391633639,77.25408167862939,44.75,0.4318,-0.1395,-0.1471,0.8806,High,7780,24.311,204.1,0.5563,0.5112,Transportation,0.838,False,False,0.498,-1
28.445769657527773,76.90556672478696,38.39,0.4763,-0.2338,-0.2754,-0.6252,Low,3307,35.0,206.7,0.2718,0.2935,Residential,-5.391,False,True,0.292,-1
28.568817147608126,77.15425524116677,41.5,0.3621,-0.1225,-0.2846,0.1112,Moderate,8102,11.582,202.9,0.3296,0.4287,Residential,-5.259,False,True,0.418,-1
28.73660998741249,77.23465819569974,47.44,0.3826,-0.0947,0.0233,1.5176,Extreme,16127,9.079,192.3,0.4117,0.5689,Industrial,5.44,True,False,0.5559,86
28.779511427168238,76.99932663746903,40.61,0.5296,-0.1519,-0.1596,-0.0989,Moderate,10801,25.413,194.2,0.3486,0.3854,Residential,-1.701,False,False,0.3681,-1
28.683302371685418,76.8806549454774,38.4,0.4165,-0.1696,-0.1727,-0.6224,Low,29729,35.0,200.9,0.3392,0.401,Residential,-6.989,False,True,0.4069,-1
28.470289363787348,76.91953244116392,41.74,0.4469,-0.1857,-0.0175,0.1674,Moderate,11102,35.0,197.2,0.3764,0.4112,Residential,-6.168,False,True,0.4073,-1
28.758992769031124,76.88669491025584,38.63,0.5515,-0.2853,-0.2756,-0.5686,Low,2396,35.0,202.9,0.3168,0.273,Industrial,-7.576,False,True,0.2746,-1
28.570304921186047,77.29247808482157,47.08,0.3144,0.0095,-0.3895,1.4334,High,19587,14.849,199.1,0.4978,0.6397,Residential,12.32,True,False,0.6142,20
28.40623680736246,77.03211785086371,39.28,0.557,-0.1936,-0.3428,-0.4161,Moderate,8977,33.965,205.9,0.2919,0.327,Transportation,-4.622,False,True,0.3146,-1
28.53468253785572,77.10690778861925,40.4,0.5,-0.1347,-0.2181,-0.1485,Moderate,6343,17.494,205.6,0.345,0.3827,Transportation,-3.766,False,True,0.362,-1
28.55868826598767,77.23203095742019,45.9,0.3892,-0.0203,-0.1383,1.153,High,19374,12.319,201.5,0.4334,0.5826,Commercial,7.038,True,False,0.5566,18
28.531637856904688,77.02946419528156,40.59,0.6217,-0.102,-0.0523,-0.1036,Moderate,19663,23.7,207.9,0.4286,0.4256,Residential,-1.703,False,False,0.3962,-1
28.78969767353004,77.17104235386007,45.25,0.4667,-0.1494,-0.0839,0.9983,High,12337,14.247,201.4,0.4997,0.5082,Residential,8.975,True,False,0.4966,105
28.764764670845164,76.87910672514141,39.1,0.3771,-0.2028,-0.4104,-0.4573,Moderate,4364,35.0,201.4,0.3554,0.3531,Commercial,-8.183,False,True,0.3545,-1
28.733864974598067,77.08526188025999,46.22,0.3754,-0.0252,0.0906,1.2297,High,28931,14.628,194.9,0.4187,0.6065,Commercial,8.311,True,False,0.5879,82
28.466722437685885,76.88922467274686,39.44,0.644,-0.1382,-0.2169,-0.3776,Moderate,1503,35.0,210.3,0.3704,0.3364,Residential,-6.456,False,True,0.302,-1
28.787760276659014,76.96662491174692,33.55,0.3946,-0.147,-0.0688,-1.7721,Very Low,24751,29.028,195.4,0.3156,0.317,Water Body,-5.33,False,True,0.3177,-1
28.725044461598394,76.98960382207369,41.27,0.4716,-0.2519,-0.1286,0.0564,Moderate,6635,23.997,196.4,0.3917,0.3675,Commercial,-0.316,False,False,0.3717,-1
28.493522089511067,77.20596773998234,43.21,0.5084,-0.1405,-0.1725,0.5171,High,13109,18.949,200.8,0.479,0.4687,Residential,-0.08,False,False,0.4522,-1
28.711085086535128,77.18379313500752,38.63,0.443,-0.0722,-0.0541,-0.5699,Low,16398,5.428,201.5,0.3648,0.413,Water Body,3.348,True,False,0.3909,74
28.632085587681765,77.22101084535484,40.73,0.4452,-0.1447,-0.0959,-0.0706,Moderate,14747,4.433,201.3,0.4659,0.4374,Green Space,6.631,True,False,0.4278,39
28.610888029690987,76.87149507409104,33.0,0.5221,-0.1223,-0.2958,-1.9021,Very Low,3555,35.0,207.6,0.3537,0.2573,Water Body,-5.703,False,True,0.2309,-1
28.453819118466747,77.34689624820825,34.58,0.4517,-0.1471,-0.1942,-1.528,Very Low,16259,28.655,201.4,0.427,0.3291,Water Body,1.332,False,False,0.3203,-1
28.64878605240568,76.86775421464199,39.63,0.4133,-0.2727,-0.3048,-0.331,Moderate,2137,35.0,205.5,0.3336,0.3199,Residential,-7.076,False,True,0.3302,-1
28.447967268306734,77.26113137363396,44.83,0.4511,-0.1359,-0.0299,0.9,High,8920,25.014,204.7,0.3995,0.4804,Commercial,1.224,False,False,0.4655,-1
28.478841625882048,77.21753715607507,42.25,0.4066,-0.1378,-0.1665,0.2876,Moderate,10920,20.679,199.4,0.4145,0.4519,Residential,-0.399,False,False,0.4422,-1
28.463622230851886,77.14179851315083,37.86,0.4581,-0.1994,0.0111,-0.7518,Low,11816,23.071,206.1,0.3557,0.3373,Residential,-5.184,False,True,0.3356,-1
28.857971973953603,77.06381715422394,43.99,0.516,-0.0162,-0.2178,0.6998,High,23352,26.118,195.0,0.4479,0.5438,Residential,5.016,True,False,0.5089,116
28.536735051413064,77.2261375001678,47.51,0.3852,-0.062,-0.214,1.5356,Extreme,20719,14.492,199.0,0.4788,0.6065,Industrial,6.257,True,False,0.5895,10
28.570498075326082,77.2173274796671,38.68,0.5355,-0.1741,-0.0811,-0.556,Low,19262,10.621,198.5,0.4642,0.3873,Green Space,3.597,True,False,0.3785,18
28.554598691022097,76.9099609510998,39.04,0.4944,-0.2553,-0.2031,-0.4717,Moderate,3252,34.097,202.7,0.3264,0.3044,Residential,-6.01,False,True,0.3055,-1
28.831160213685507,77.24424256121004,43.01,0.4593,-0.1806,-0.0859,0.4681,Moderate,36974,19.282,191.9,0.3591,0.4861,Industrial,-2.871,False,True,0.4947,-1
28.670223637440746,76.88006406869184,35.18,0.3345,-0.1482,-0.0504,-1.3871,Low,2355,35.0,202.4,0.3949,0.3199,Green Space,-7.613,False,True,0.3133,-1
28.84119675148799,77.09527853248555,47.39,0.5619,-0.0412,-0.0781,1.5057,Extreme,31790,22.679,197.6,0.4013,0.5919,Industrial,8.25,True,False,0.5627,110
28.543963954797388,77.16899173154927,36.49,0.5093,-0.1191,-0.0343,-1.077,Low,27566,13.682,207.3,0.2731,0.3547,Residential,-5.745,False,True,0.3423,-1
28.455120643727334,77.25906131726136,41.57,0.3041,-0.0587,-0.1043,0.1281,Moderate,11465,24.187,204.4,0.3026,0.4654,Commercial,1.008,False,False,0.4493,-1
28.666984857307604,77.07618621122745,42.73,0.4976,-0.1386,-0.205,0.4028,Moderate,16045,13.414,200.1,0.4693,0.4677,Residential,6.07,True,False,0.4534,58
28.565857756059206,76.96079761955822,45.18,0.4387,-0.0798,-0.0766,0.9824,High,9839,28.392,195.9,0.4948,0.5316,Industrial,-1.613,False,False,0.5076,-1
28.78491528007556,77.09023640388287,48.14,0.3125,-0.0284,-0.1084,1.6841,Extreme,18772,17.905,206.1,0.4561,0.6325,Commercial,9.327,True,False,0.6139,93
28.822123236277594,76.96760613632293,38.85,0.5441,-0.2363,-0.2351,-0.516,Low,5204,30.926,194.5,0.3723,0.3144,Residential,-6.338,False,True,0.3089,-1
28.626835285235394,77.10964994454264,43.34,0.2421,-0.2084,-0.1776,0.5476,High,11900,10.537,197.4,0.4834,0.4867,Residential,3.43,True,False,0.5043,35
